;FW_ID;Hab;Trophic;d13C_observed;d15N_observed;d13C_predicted;d15N_predicted;Ecosystem_Type
3445;FWB_979;Benthic;Primary_consumer;-21,93717277;9,989528796;-20,200062;9,033599932;Lentic
3446;FWB_979;Benthic;Primary_resource;-13,56020942;9,047120419;-17,76092738;7,023552327;Lentic
3447;FWB_979;Pelagic;Primary_resource;NA;NA;-22,16764453;7,875642717;Lentic
3448;FWB_979;Pelagic;Primary_consumer;NA;NA;-24,60677915;9,885690322;Lentic
3449;FWB_980;Pelagic;Primary_resource;NA;NA;-25,37949121;3,503854182;Lentic
3450;FWB_980;Benthic;Primary_resource;NA;NA;-21,39526523;2,651763792;Lentic
3451;FWB_980;Pelagic;Primary_consumer;NA;NA;-27,81862584;5,513901787;Lentic
3452;FWB_980;Benthic;Primary_consumer;NA;NA;-23,83439985;4,661811397;Lentic
3453;FWB_981;Benthic;Primary_consumer;-21,86552949;3,068768374;-23,83439985;4,661811397;Lentic
3454;FWB_981;Pelagic;Primary_resource;NA;NA;-25,37949121;3,503854182;Lentic
3455;FWB_981;Benthic;Primary_resource;NA;NA;-21,39526523;2,651763792;Lentic
3456;FWB_981;Pelagic;Primary_consumer;NA;NA;-27,81862584;5,513901787;Lentic
3457;FWB_982;Benthic;Primary_consumer;-26,482;2,414;-23,83439985;4,661811397;Lentic
3458;FWB_982;Pelagic;Primary_consumer;-34,96166667;3,118333333;-27,81862584;5,513901787;Lentic
3459;FWB_982;Pelagic;Primary_resource;NA;NA;-25,37949121;3,503854182;Lentic
3460;FWB_982;Benthic;Primary_resource;NA;NA;-21,39526523;2,651763792;Lentic
3461;FWB_983;Benthic;Primary_consumer;-21,88833333;5,913333333;-23,94406158;4,848612685;Lentic
3462;FWB_983;Pelagic;Primary_consumer;-30,03833333;5,848333333;-27,81103524;5,700703075;Lentic
3463;FWB_983;Pelagic;Primary_resource;NA;NA;-25,37190062;3,690655469;Lentic
3464;FWB_983;Benthic;Primary_resource;NA;NA;-21,50492695;2,838565079;Lentic
3465;FWB_984;Benthic;Primary_consumer;-21,115;6,385;-23,94406158;4,848612685;Lentic
3466;FWB_984;Pelagic;Primary_consumer;-32,36;5,62;-27,81103524;5,700703075;Lentic
3467;FWB_984;Pelagic;Primary_resource;NA;NA;-25,37190062;3,690655469;Lentic
3468;FWB_984;Benthic;Primary_resource;NA;NA;-21,50492695;2,838565079;Lentic
3469;FWB_985;Benthic;Primary_consumer;-20,43023738;5,477519013;-23,94406158;4,848612685;Lentic
3470;FWB_985;Pelagic;Primary_consumer;-28,01;6,77;-27,81103524;5,700703075;Lentic
3471;FWB_985;Pelagic;Primary_resource;NA;NA;-25,37190062;3,690655469;Lentic
3472;FWB_985;Benthic;Primary_resource;NA;NA;-21,50492695;2,838565079;Lentic
3473;FWB_986;Benthic;Primary_consumer;-25,4725;7,038333333;-23,94406158;4,848612685;Lentic
3474;FWB_986;Pelagic;Primary_consumer;-32,3325;6,745;-27,81103524;5,700703075;Lentic
3475;FWB_986;Pelagic;Primary_resource;NA;NA;-25,37190062;3,690655469;Lentic
3476;FWB_986;Benthic;Primary_resource;NA;NA;-21,50492695;2,838565079;Lentic
3477;FWB_987;Pelagic;Primary_resource;NA;NA;-33,72589361;0,236598861;Lotic
3478;FWB_987;Benthic;Primary_resource;NA;NA;-31,57447663;0,805069824;Lotic
3479;FWB_987;Pelagic;Primary_consumer;NA;NA;-34,03705004;0,55972722;Lotic
3480;FWB_987;Benthic;Primary_consumer;NA;NA;-31,88563305;1,128198183;Lotic
3481;FWB_988;Pelagic;Primary_resource;NA;NA;-33,4879736;1,314654407;Lotic
3482;FWB_988;Benthic;Primary_resource;NA;NA;-31,33655662;1,88312537;Lotic
3483;FWB_988;Pelagic;Primary_consumer;NA;NA;-33,79913003;2,380582458;Lotic
3484;FWB_988;Benthic;Primary_consumer;NA;NA;-31,64771304;2,949053421;Lotic
3485;FWB_989;Pelagic;Primary_resource;NA;NA;-33,53663512;1,481104011;Lotic
3486;FWB_989;Benthic;Primary_resource;NA;NA;-31,38521814;2,049574974;Lotic
3487;FWB_989;Pelagic;Primary_consumer;NA;NA;-33,84779155;2,626848434;Lotic
3488;FWB_989;Benthic;Primary_consumer;NA;NA;-31,69637456;3,195319397;Lotic
3489;SB_120;Pelagic;Primary_resource;NA;NA;-30,30203685;2,057891479;NA
3490;SB_120;Benthic;Primary_resource;NA;NA;-28,15061987;2,626362442;NA
3491;SB_120;Pelagic;Primary_consumer;NA;NA;-30,61319328;2,569536697;NA
3492;SB_120;Benthic;Primary_consumer;NA;NA;-28,46177629;3,13800766;NA
3493;SB_121;Pelagic;Primary_resource;NA;NA;-31,34189668;3,39969488;NA
3494;SB_121;Benthic;Primary_resource;NA;NA;-29,1904797;3,968165843;NA
3495;SB_121;Pelagic;Primary_consumer;NA;NA;-31,65305311;3,695549377;NA
3496;SB_121;Benthic;Primary_consumer;NA;NA;-29,50163612;4,26402034;NA
3497;SB_122;Pelagic;Primary_resource;NA;NA;-32,7819405;5,240123835;NA
3498;SB_122;Benthic;Primary_resource;NA;NA;-30,63052351;5,808594798;NA
3499;SB_122;Pelagic;Primary_consumer;NA;NA;-33,09309693;7,036297038;NA
3500;SB_122;Benthic;Primary_consumer;NA;NA;-30,94167994;7,604768001;NA
3501;SB_123;Pelagic;Primary_resource;NA;NA;-29,2833505;2,325236137;NA
3502;SB_123;Benthic;Primary_resource;NA;NA;-27,13193351;2,8937071;NA
3503;SB_123;Pelagic;Primary_consumer;NA;NA;-29,59450692;2,840920441;NA
3504;SB_123;Benthic;Primary_consumer;NA;NA;-27,44308994;3,409391404;NA
3505;SB_124;Pelagic;Primary_resource;NA;NA;-29,61104781;3,316487321;NA
3506;SB_124;Benthic;Primary_resource;NA;NA;-27,45963083;3,884958284;NA
3507;SB_124;Pelagic;Primary_consumer;NA;NA;-29,92220424;4,183904794;NA
3508;SB_124;Benthic;Primary_consumer;NA;NA;-27,77078726;4,752375757;NA
3509;SB_125;Pelagic;Primary_resource;NA;NA;-30,52712729;4,581625068;NA
3510;SB_125;Benthic;Primary_resource;NA;NA;-28,3757103;5,150096031;NA
3511;SB_125;Pelagic;Primary_consumer;NA;NA;-30,83828371;5,179218612;NA
3512;SB_125;Benthic;Primary_consumer;NA;NA;-28,68686673;5,747689575;NA
3513;SB_126;Pelagic;Primary_resource;NA;NA;-22,45035688;-1,023876523;NA
3514;SB_126;Benthic;Primary_resource;NA;NA;-20,29893989;-0,45540556;NA
3515;SB_126;Pelagic;Primary_consumer;NA;NA;-22,7615133;-0,009778829;NA
3516;SB_126;Benthic;Primary_consumer;NA;NA;-20,61009632;0,558692134;NA
3517;SB_127;Pelagic;Primary_resource;NA;NA;-32,95840148;5,42417506;NA
3518;SB_127;Benthic;Primary_resource;NA;NA;-30,80698449;5,992646023;NA
3519;SB_127;Pelagic;Primary_consumer;NA;NA;-33,2695579;6,970354058;NA
3520;SB_127;Benthic;Primary_consumer;NA;NA;-31,11814092;7,538825021;NA
3521;SB_128;Pelagic;Primary_resource;NA;NA;-33,27676877;6,40967454;NA
3522;SB_128;Benthic;Primary_resource;NA;NA;-31,12535178;6,978145503;NA
3523;SB_128;Pelagic;Primary_consumer;NA;NA;-33,58792519;7,075769544;NA
3524;SB_128;Benthic;Primary_consumer;NA;NA;-31,43650821;7,644240507;NA
3525;SB_129;Pelagic;Primary_resource;NA;NA;-29,21638386;15,38857939;NA
3526;SB_129;Benthic;Primary_resource;NA;NA;-27,06496688;15,95705035;NA
3527;SB_129;Pelagic;Primary_consumer;NA;NA;-29,52754029;15,9099957;NA
3528;SB_129;Benthic;Primary_consumer;NA;NA;-27,3761233;16,47846666;NA
3529;SB_130;Pelagic;Primary_resource;NA;NA;-29,28073709;4,064332254;NA
3530;SB_130;Benthic;Primary_resource;NA;NA;-27,1293201;4,632803217;NA
3531;SB_130;Pelagic;Primary_consumer;NA;NA;-29,59189351;5,200238688;NA
3532;SB_130;Benthic;Primary_consumer;NA;NA;-27,44047653;5,768709651;NA
3533;SB_131;Pelagic;Primary_resource;NA;NA;-29,02855589;9,814311188;NA
3534;SB_131;Benthic;Primary_resource;NA;NA;-26,87713891;10,38278215;NA
3535;SB_131;Pelagic;Primary_consumer;NA;NA;-29,33971232;10,50184804;NA
3536;SB_131;Benthic;Primary_consumer;NA;NA;-27,18829533;11,070319;NA
3537;SB_132;Pelagic;Primary_resource;NA;NA;-32,16180389;4,975655083;NA
3538;SB_132;Benthic;Primary_resource;NA;NA;-30,0103869;5,544126047;NA
3539;SB_132;Pelagic;Primary_consumer;NA;NA;-32,47296031;6,510610687;NA
3540;SB_132;Benthic;Primary_consumer;NA;NA;-30,32154333;7,07908165;NA
3541;SB_133;Pelagic;Primary_resource;NA;NA;-33,19453582;6,088617613;NA
3542;SB_133;Benthic;Primary_resource;NA;NA;-31,04311884;6,657088576;NA
3543;SB_133;Pelagic;Primary_consumer;NA;NA;-33,50569225;7,429405937;NA
3544;SB_133;Benthic;Primary_consumer;NA;NA;-31,35427526;7,9978769;NA
3545;SB_134;Pelagic;Primary_resource;NA;NA;-28,43404402;8,587137765;NA
3546;SB_134;Benthic;Primary_resource;NA;NA;-26,28262703;9,155608728;NA
3547;SB_134;Pelagic;Primary_consumer;NA;NA;-28,74520045;9,371895647;NA
3548;SB_134;Benthic;Primary_consumer;NA;NA;-26,59378346;9,94036661;NA
3549;SB_135;Pelagic;Primary_resource;NA;NA;-28,96506893;15,00784718;NA
3550;SB_135;Benthic;Primary_resource;NA;NA;-26,81365195;15,57631814;NA
3551;SB_135;Pelagic;Primary_consumer;NA;NA;-29,27622536;15,32497751;NA
3552;SB_135;Benthic;Primary_consumer;NA;NA;-27,12480837;15,89344847;NA
3553;SB_136;Pelagic;Primary_resource;NA;NA;-28,95599428;11,19318473;NA
3554;SB_136;Benthic;Primary_resource;NA;NA;-26,8045773;11,7616557;NA
3555;SB_136;Pelagic;Primary_consumer;NA;NA;-29,26715071;11,70056751;NA
3556;SB_136;Benthic;Primary_consumer;NA;NA;-27,11573372;12,26903847;NA
3557;SB_137;Pelagic;Primary_resource;NA;NA;-31,34862721;6,140048854;NA
3558;SB_137;Benthic;Primary_resource;NA;NA;-29,19721023;6,708519817;NA
3559;SB_137;Pelagic;Primary_consumer;NA;NA;-31,65978364;7,230557223;NA
3560;SB_137;Benthic;Primary_consumer;NA;NA;-29,50836665;7,799028186;NA
3561;SB_138;Pelagic;Primary_resource;NA;NA;-31,81161616;6,383954181;NA
3562;SB_138;Benthic;Primary_resource;NA;NA;-29,66019917;6,952425144;NA
3563;SB_138;Pelagic;Primary_consumer;NA;NA;-32,12277258;6,796663421;NA
3564;SB_138;Benthic;Primary_consumer;NA;NA;-29,9713556;7,365134384;NA
3565;SB_139;Pelagic;Primary_resource;NA;NA;-33,5210634;8,84298478;NA
3566;SB_139;Benthic;Primary_resource;NA;NA;-31,36964642;9,411455743;NA
3567;SB_139;Pelagic;Primary_consumer;NA;NA;-33,83221983;10,04648034;NA
3568;SB_139;Benthic;Primary_consumer;NA;NA;-31,68080284;10,6149513;NA
3569;SB_140;Pelagic;Primary_resource;NA;NA;-33,51841729;7,252505413;NA
3570;SB_140;Benthic;Primary_resource;NA;NA;-31,36700031;7,820976376;NA
3571;SB_140;Pelagic;Primary_consumer;NA;NA;-33,82957372;8,503106788;NA
3572;SB_140;Benthic;Primary_consumer;NA;NA;-31,67815673;9,071577751;NA
3573;SB_141;Pelagic;Primary_resource;NA;NA;-33,5210634;8,84298478;NA
3574;SB_141;Benthic;Primary_resource;NA;NA;-31,36964642;9,411455743;NA
3575;SB_141;Pelagic;Primary_consumer;NA;NA;-33,83221983;10,04648034;NA
3576;SB_141;Benthic;Primary_consumer;NA;NA;-31,68080284;10,6149513;NA
3577;SB_142;Pelagic;Primary_resource;NA;NA;-33,5210634;8,84298478;NA
3578;SB_142;Benthic;Primary_resource;NA;NA;-31,36964642;9,411455743;NA
3579;SB_142;Pelagic;Primary_consumer;NA;NA;-33,83221983;10,04648034;NA
3580;SB_142;Benthic;Primary_consumer;NA;NA;-31,68080284;10,6149513;NA
3581;SB_143;Pelagic;Primary_resource;NA;NA;-33,52042194;10,63259563;NA
3582;SB_143;Benthic;Primary_resource;NA;NA;-31,36900495;11,20106659;NA
3583;SB_143;Pelagic;Primary_consumer;NA;NA;-33,83157836;12,25918885;NA
3584;SB_143;Benthic;Primary_consumer;NA;NA;-31,68016138;12,82765982;NA
3585;SB_144;Pelagic;Primary_resource;NA;NA;-31,64142286;5,732984938;NA
3586;SB_144;Benthic;Primary_resource;NA;NA;-29,49000587;6,301455901;NA
3587;SB_144;Pelagic;Primary_consumer;NA;NA;-31,95257928;6,652701281;NA
3588;SB_144;Benthic;Primary_consumer;NA;NA;-29,8011623;7,221172244;NA
3589;SB_145;Pelagic;Primary_resource;NA;NA;-33,51896024;8,427367155;NA
3590;SB_145;Benthic;Primary_resource;NA;NA;-31,36754326;8,995838119;NA
3591;SB_145;Pelagic;Primary_consumer;NA;NA;-33,83011667;9,649615249;NA
3592;SB_145;Benthic;Primary_consumer;NA;NA;-31,67869968;10,21808621;NA
3593;SB_146;Pelagic;Primary_resource;NA;NA;-25,65774173;3,322691321;NA
3594;SB_146;Benthic;Primary_resource;NA;NA;-23,50632474;3,891162284;NA
3595;SB_146;Pelagic;Primary_consumer;NA;NA;-25,96889815;4,375683677;NA
3596;SB_146;Benthic;Primary_consumer;NA;NA;-23,81748117;4,94415464;NA
3597;SB_147;Pelagic;Primary_resource;NA;NA;-31,27772998;6,448611328;NA
3598;SB_147;Benthic;Primary_resource;NA;NA;-29,12631299;7,017082291;NA
3599;SB_147;Pelagic;Primary_consumer;NA;NA;-31,5888864;6,969368279;NA
3600;SB_147;Benthic;Primary_consumer;NA;NA;-29,43746942;7,537839242;NA
3601;SB_148;Pelagic;Primary_resource;NA;NA;-27,25524492;7,424130944;NA
3602;SB_148;Benthic;Primary_resource;NA;NA;-25,10382794;7,992601907;NA
3603;SB_148;Pelagic;Primary_consumer;NA;NA;-27,56640135;8,702224167;NA
3604;SB_148;Benthic;Primary_consumer;NA;NA;-25,41498436;9,27069513;NA
3605;SB_149;Pelagic;Primary_resource;NA;NA;-31,05711465;3,740593551;NA
3606;SB_149;Benthic;Primary_resource;NA;NA;-28,90569766;4,309064514;NA
3607;SB_149;Pelagic;Primary_consumer;NA;NA;-31,36827107;4,291406458;NA
3608;SB_149;Benthic;Primary_consumer;NA;NA;-29,21685409;4,859877421;NA
3609;SB_150;Pelagic;Primary_resource;NA;NA;-33,49161107;10,30937783;NA
3610;SB_150;Benthic;Primary_resource;NA;NA;-31,34019408;10,87784879;NA
3611;SB_150;Pelagic;Primary_consumer;NA;NA;-33,8027675;11,75170815;NA
3612;SB_150;Benthic;Primary_consumer;NA;NA;-31,65135051;12,32017911;NA
3613;SB_151;Pelagic;Primary_resource;NA;NA;-30,97545112;6,052787495;NA
3614;SB_151;Benthic;Primary_resource;NA;NA;-28,82403414;6,621258458;NA
3615;SB_151;Pelagic;Primary_consumer;NA;NA;-31,28660755;6,451374975;NA
3616;SB_151;Benthic;Primary_consumer;NA;NA;-29,13519057;7,019845938;NA
3617;SB_152;Pelagic;Primary_resource;NA;NA;-33,49161107;10,30937783;NA
3618;SB_152;Benthic;Primary_resource;NA;NA;-31,34019408;10,87784879;NA
3619;SB_152;Pelagic;Primary_consumer;NA;NA;-33,8027675;11,75170815;NA
3620;SB_152;Benthic;Primary_consumer;NA;NA;-31,65135051;12,32017911;NA
3621;SB_153;Pelagic;Primary_resource;NA;NA;-33,49161107;10,30937783;NA
3622;SB_153;Benthic;Primary_resource;NA;NA;-31,34019408;10,87784879;NA
3623;SB_153;Pelagic;Primary_consumer;NA;NA;-33,8027675;11,75170815;NA
3624;SB_153;Benthic;Primary_consumer;NA;NA;-31,65135051;12,32017911;NA
3625;SB_154;Pelagic;Primary_resource;NA;NA;-30,96447916;4,428269992;NA
3626;SB_154;Benthic;Primary_resource;NA;NA;-28,81306217;4,996740955;NA
3627;SB_154;Pelagic;Primary_consumer;NA;NA;-31,27563558;5,187118965;NA
3628;SB_154;Benthic;Primary_consumer;NA;NA;-29,1242186;5,755589928;NA
3629;SB_155;Pelagic;Primary_resource;NA;NA;-33,43939209;6,138932828;NA
3630;SB_155;Benthic;Primary_resource;NA;NA;-31,2879751;6,707403791;NA
3631;SB_155;Pelagic;Primary_consumer;NA;NA;-33,75054852;8,24301588;NA
3632;SB_155;Benthic;Primary_consumer;NA;NA;-31,59913153;8,811486843;NA
3633;SB_156;Pelagic;Primary_resource;NA;NA;-30,79747067;8,562226873;NA
3634;SB_156;Benthic;Primary_resource;NA;NA;-28,64605368;9,130697836;NA
3635;SB_156;Pelagic;Primary_consumer;NA;NA;-31,1086271;9,486440525;NA
3636;SB_156;Benthic;Primary_consumer;NA;NA;-28,95721011;10,05491149;NA
3637;SB_157;Pelagic;Primary_resource;NA;NA;-28,94192154;13,92604847;NA
3638;SB_157;Benthic;Primary_resource;NA;NA;-26,79050456;14,49451943;NA
3639;SB_157;Pelagic;Primary_consumer;NA;NA;-29,25307797;14,40985211;NA
3640;SB_157;Benthic;Primary_consumer;NA;NA;-27,10166099;14,97832307;NA
3641;SB_158;Pelagic;Primary_resource;NA;NA;-30,79845866;-14,27089104;NA
3642;SB_158;Benthic;Primary_resource;NA;NA;-28,64704168;-13,70242008;NA
3643;SB_158;Pelagic;Primary_consumer;NA;NA;-31,10961509;-13,8749567;NA
3644;SB_158;Benthic;Primary_consumer;NA;NA;-28,9581981;-13,30648573;NA
3645;SB_159;Pelagic;Primary_resource;NA;NA;-33,38757453;10,04024486;NA
3646;SB_159;Benthic;Primary_resource;NA;NA;-31,23615754;10,60871582;NA
3647;SB_159;Pelagic;Primary_consumer;NA;NA;-33,69873095;12,20386069;NA
3648;SB_159;Benthic;Primary_consumer;NA;NA;-31,54731397;12,77233165;NA
3649;SB_160;Pelagic;Primary_resource;NA;NA;-28,94546322;12,48927028;NA
3650;SB_160;Benthic;Primary_resource;NA;NA;-26,79404624;13,05774124;NA
3651;SB_160;Pelagic;Primary_consumer;NA;NA;-29,25661965;12,80230198;NA
3652;SB_160;Benthic;Primary_consumer;NA;NA;-27,10520266;13,37077294;NA
3653;SB_161;Pelagic;Primary_resource;NA;NA;-31,74580554;14,93718663;NA
3654;SB_161;Benthic;Primary_resource;NA;NA;-29,59438855;15,50565759;NA
3655;SB_161;Pelagic;Primary_consumer;NA;NA;-32,05696196;15,35083415;NA
3656;SB_161;Benthic;Primary_consumer;NA;NA;-29,90554498;15,91930512;NA
3657;SB_162;Pelagic;Primary_resource;NA;NA;-32,97804848;5,101151009;NA
3658;SB_162;Benthic;Primary_resource;NA;NA;-30,82663149;5,669621972;NA
3659;SB_162;Pelagic;Primary_consumer;NA;NA;-33,2892049;6,434037672;NA
3660;SB_162;Benthic;Primary_consumer;NA;NA;-31,13778792;7,002508635;NA
3661;SB_163;Pelagic;Primary_resource;NA;NA;-29,01775668;1,717664062;NA
3662;SB_163;Benthic;Primary_resource;NA;NA;-26,8663397;2,286135026;NA
3663;SB_163;Pelagic;Primary_consumer;NA;NA;-29,32891311;2,216130679;NA
3664;SB_163;Benthic;Primary_consumer;NA;NA;-27,17749613;2,784601642;NA
3665;SB_164;Pelagic;Primary_resource;NA;NA;-30,84618968;7,214249395;NA
3666;SB_164;Benthic;Primary_resource;NA;NA;-28,6947727;7,782720358;NA
3667;SB_164;Pelagic;Primary_consumer;NA;NA;-31,15734611;7,625521156;NA
3668;SB_164;Benthic;Primary_consumer;NA;NA;-29,00592912;8,193992119;NA
3669;SB_165;Pelagic;Primary_resource;NA;NA;-32,48997136;8,353822778;NA
3670;SB_165;Benthic;Primary_resource;NA;NA;-30,33855438;8,922293741;NA
3671;SB_165;Pelagic;Primary_consumer;NA;NA;-32,80112779;8,712479255;NA
3672;SB_165;Benthic;Primary_consumer;NA;NA;-30,6497108;9,280950218;NA
3673;SB_166;Pelagic;Primary_resource;NA;NA;-27,21032788;3,467639815;NA
3674;SB_166;Benthic;Primary_resource;NA;NA;-25,0589109;4,036110778;NA
3675;SB_166;Pelagic;Primary_consumer;NA;NA;-27,52148431;4,667060201;NA
3676;SB_166;Benthic;Primary_consumer;NA;NA;-25,37006733;5,235531164;NA
3677;SB_167;Pelagic;Primary_resource;NA;NA;-27,59001833;7,988861512;NA
3678;SB_167;Benthic;Primary_resource;NA;NA;-25,43860134;8,557332475;NA
3679;SB_167;Pelagic;Primary_consumer;NA;NA;-27,90117475;9,589045339;NA
3680;SB_167;Benthic;Primary_consumer;NA;NA;-25,74975777;10,1575163;NA
3681;SB_168;Pelagic;Primary_resource;NA;NA;-29,54696535;2,839428239;NA
3682;SB_168;Benthic;Primary_resource;NA;NA;-27,39554836;3,407899202;NA
3683;SB_168;Pelagic;Primary_consumer;NA;NA;-29,85812177;3,152124185;NA
3684;SB_168;Benthic;Primary_consumer;NA;NA;-27,70670479;3,720595148;NA
3685;SB_169;Pelagic;Primary_resource;NA;NA;-31,67485584;9,35168861;NA
3686;SB_169;Benthic;Primary_resource;NA;NA;-29,52343885;9,920159573;NA
3687;SB_169;Pelagic;Primary_consumer;NA;NA;-31,98601227;9,7919477;NA
3688;SB_169;Benthic;Primary_consumer;NA;NA;-29,83459528;10,36041866;NA
3689;SB_170;Pelagic;Primary_resource;NA;NA;-32,75681906;5,017019666;NA
3690;SB_170;Benthic;Primary_resource;NA;NA;-30,60540208;5,585490629;NA
3691;SB_170;Pelagic;Primary_consumer;NA;NA;-33,06797549;7,096859093;NA
3692;SB_170;Benthic;Primary_consumer;NA;NA;-30,9165585;7,665330056;NA
3693;SB_171;Pelagic;Primary_resource;NA;NA;-30,88000418;5,293855021;NA
3694;SB_171;Benthic;Primary_resource;NA;NA;-28,7285872;5,862325984;NA
3695;SB_171;Pelagic;Primary_consumer;NA;NA;-31,19116061;5,603421234;NA
3696;SB_171;Benthic;Primary_consumer;NA;NA;-29,03974363;6,171892197;NA
3697;SB_172;Pelagic;Primary_resource;NA;NA;-31,9355108;3,51505374;NA
3698;SB_172;Benthic;Primary_resource;NA;NA;-29,78409381;4,083524703;NA
3699;SB_172;Pelagic;Primary_consumer;NA;NA;-32,24666722;3,890597329;NA
3700;SB_172;Benthic;Primary_consumer;NA;NA;-30,09525024;4,459068292;NA
3701;SB_173;Pelagic;Primary_resource;NA;NA;-32,12850228;5,631589137;NA
3702;SB_173;Benthic;Primary_resource;NA;NA;-29,9770853;6,2000601;NA
3703;SB_173;Pelagic;Primary_consumer;NA;NA;-32,43965871;6,707678223;NA
3704;SB_173;Benthic;Primary_consumer;NA;NA;-30,28824172;7,276149186;NA
3705;SB_174;Pelagic;Primary_resource;NA;NA;-30,30241445;8,74114636;NA
3706;SB_174;Benthic;Primary_resource;NA;NA;-28,15099746;9,309617323;NA
3707;SB_174;Pelagic;Primary_consumer;NA;NA;-30,61357087;9,08759823;NA
3708;SB_174;Benthic;Primary_consumer;NA;NA;-28,46215389;9,656069193;NA
3709;SB_175;Pelagic;Primary_resource;NA;NA;-28,90947284;4,883597739;NA
3710;SB_175;Benthic;Primary_resource;NA;NA;-26,75805585;5,452068702;NA
3711;SB_175;Pelagic;Primary_consumer;NA;NA;-29,22062927;6,009539332;NA
3712;SB_175;Benthic;Primary_consumer;NA;NA;-27,06921228;6,578010295;NA
3713;SB_176;Pelagic;Primary_resource;NA;NA;-29,458981;1,981912562;NA
3714;SB_176;Benthic;Primary_resource;NA;NA;-27,30756402;2,550383525;NA
3715;SB_176;Pelagic;Primary_consumer;NA;NA;-29,77013743;2,295658925;NA
3716;SB_176;Benthic;Primary_consumer;NA;NA;-27,61872044;2,864129888;NA
3717;SB_177;Pelagic;Primary_resource;NA;NA;-31,67111309;6,43393613;NA
3718;SB_177;Benthic;Primary_resource;NA;NA;-29,51969611;7,002407093;NA
3719;SB_177;Pelagic;Primary_consumer;NA;NA;-31,98226952;6,798412789;NA
3720;SB_177;Benthic;Primary_consumer;NA;NA;-29,83085253;7,366883752;NA
3721;SB_178;Pelagic;Primary_resource;NA;NA;-29,52061205;10,85971336;NA
3722;SB_178;Benthic;Primary_resource;NA;NA;-27,36919506;11,42818432;NA
3723;SB_178;Pelagic;Primary_consumer;NA;NA;-29,83176847;11,35686421;NA
3724;SB_178;Benthic;Primary_consumer;NA;NA;-27,68035149;11,92533518;NA
3725;SB_179;Pelagic;Primary_resource;NA;NA;-30,62286106;2,704531635;NA
3726;SB_179;Benthic;Primary_resource;NA;NA;-28,47144407;3,273002598;NA
3727;SB_179;Pelagic;Primary_consumer;NA;NA;-30,93401748;3,145618264;NA
3728;SB_179;Benthic;Primary_consumer;NA;NA;-28,7826005;3,714089227;NA
3729;SB_180;Pelagic;Primary_resource;NA;NA;-27,04415447;7,831795658;NA
3730;SB_180;Benthic;Primary_resource;NA;NA;-24,89273748;8,400266621;NA
3731;SB_180;Pelagic;Primary_consumer;NA;NA;-27,3553109;9,418327549;NA
3732;SB_180;Benthic;Primary_consumer;NA;NA;-25,20389391;9,986798512;NA
3733;SB_181;Pelagic;Primary_resource;NA;NA;-30,35850692;1,876781038;NA
3734;SB_181;Benthic;Primary_resource;NA;NA;-28,20708994;2,445252001;NA
3735;SB_181;Pelagic;Primary_consumer;NA;NA;-30,66966335;2,14988065;NA
3736;SB_181;Benthic;Primary_consumer;NA;NA;-28,51824636;2,718351613;NA
3737;SB_182;Pelagic;Primary_resource;NA;NA;-28,512024;6,777871788;NA
3738;SB_182;Benthic;Primary_resource;NA;NA;-26,36060701;7,346342751;NA
3739;SB_182;Pelagic;Primary_consumer;NA;NA;-28,82318042;7,781411304;NA
3740;SB_182;Benthic;Primary_consumer;NA;NA;-26,67176344;8,349882267;NA
3741;SB_183;Pelagic;Primary_resource;NA;NA;-31,42110533;1,256150607;NA
3742;SB_183;Benthic;Primary_resource;NA;NA;-29,26968834;1,82462157;NA
3743;SB_183;Pelagic;Primary_consumer;NA;NA;-31,73226176;1,510022467;NA
3744;SB_183;Benthic;Primary_consumer;NA;NA;-29,58084477;2,07849343;NA
3745;SB_184;Pelagic;Primary_resource;NA;NA;-29,63847781;3,423181246;NA
3746;SB_184;Benthic;Primary_resource;NA;NA;-27,48706082;3,991652209;NA
3747;SB_184;Pelagic;Primary_consumer;NA;NA;-29,94963423;3,723734999;NA
3748;SB_184;Benthic;Primary_consumer;NA;NA;-27,79821725;4,292205962;NA
3749;SB_185;Pelagic;Primary_resource;NA;NA;-31,62121122;2,232386836;NA
3750;SB_185;Benthic;Primary_resource;NA;NA;-29,46979424;2,800857799;NA
3751;SB_185;Pelagic;Primary_consumer;NA;NA;-31,93236765;2,526488995;NA
3752;SB_185;Benthic;Primary_consumer;NA;NA;-29,78095066;3,094959958;NA
3753;SB_186;Pelagic;Primary_resource;NA;NA;-25,54393545;2,190697886;NA
3754;SB_186;Benthic;Primary_resource;NA;NA;-23,39251846;2,759168849;NA
3755;SB_186;Pelagic;Primary_consumer;NA;NA;-25,85509187;3,011035652;NA
3756;SB_186;Benthic;Primary_consumer;NA;NA;-23,70367489;3,579506615;NA
3757;SB_187;Pelagic;Primary_resource;NA;NA;-32,9348811;3,195574115;NA
3758;SB_187;Benthic;Primary_resource;NA;NA;-30,78346412;3,764045078;NA
3759;SB_187;Pelagic;Primary_consumer;NA;NA;-33,24603753;4,125475231;NA
3760;SB_187;Benthic;Primary_consumer;NA;NA;-31,09462054;4,693946194;NA
3761;SB_188;Pelagic;Primary_resource;NA;NA;-33,07247575;3,449827736;NA
3762;SB_188;Benthic;Primary_resource;NA;NA;-30,92105876;4,018298699;NA
3763;SB_188;Pelagic;Primary_consumer;NA;NA;-33,38363218;4,091194775;NA
