"";"FW_ID";"Resource_habitat";"Resource_trophic_group";"d13C_baseline";"d15N_baseline";"Ecosystem_Type";"Latitude";"Longitude";"Elevation";"Lake_area_km2";"dis_m3_pyr";"tmp_dc_lyr";"pre_mm_lyr";"pop_ct_vsu";"soc_th_uav";"Res_time";"hft_ix_v09"
"336";"FWB_592";"Benthic";"Primary_consumer";-35,6074755580151;6,56517094017094;"Lentic";51,03823333;4,18194444;0;0,66;0,022;103;775;30,727;44;758;374
"337";"FWB_592";"Benthic";"Primary_resource";-30,3705035971223;2,5;"Lentic";51,03823333;4,18194444;0;0,66;0,022;103;775;30,727;44;758;374
"338";"FWB_592";"Pelagic";"Primary_resource";-27,9347675705589;8,22115384615384;"Lentic";51,03823333;4,18194444;0;0,66;0,022;103;775;30,727;44;758;374
"339";"FWB_593";"Benthic";"Primary_consumer";-36,4281400966183;4,50791295746784;"Lentic";51,03823333;4,19194444;0;0,66;0,022;103;775;30,727;44;758;374
"340";"FWB_593";"Benthic";"Primary_resource";-32,1859903381642;-0,10385756676558;"Lentic";51,03823333;4,19194444;0;0,66;0,022;103;775;30,727;44;758;374
"341";"FWB_594";"Benthic";"Primary_resource";-30,7606177606177;1,40999464131136;"Lentic";51,68611111;-4,20166667;191;0,12;0,138;93;1313;0,64;91;60,5;182
"342";"FWB_594";"Benthic";"Primary_consumer";-26,3035714285714;1,54143365531266;"Lentic";51,68611111;-4,20166667;191;0,12;0,138;93;1313;0,64;91;60,5;182
"343";"FWB_595";"Benthic";"Primary_consumer";-20,1;3,8;"Lentic";51,06069;100,439051;1642;2767,8;25,365;-56;305;0,878;88;175083;64
"344";"FWB_595";"Pelagic";"Primary_consumer";-28,7;3,6;"Lentic";51,06069;100,439051;1642;2767,8;25,365;-56;305;0,878;88;175083;64
"345";"FWB_596";"Benthic";"Primary_consumer";-21,6;1,7;"Lentic";61,507421;-114,776745;148;26734,3;4350,69;-49;294;6,506;82;4203,2;16
"346";"FWB_598";"Benthic";"Primary_consumer";-19,5;7,2;"Lentic";23,0975;114,393888888888;14;0,93;1,166;224;1955;119,625;20;37,3;381
"347";"FWB_598";"Pelagic";"Primary_consumer";-23,4666666666667;8,23333333333333;"Lentic";23,0975;114,393888888888;14;0,93;1,166;224;1955;119,625;20;37,3;381
"348";"FWB_598";"Benthic";"Primary_resource";-18,5;5,9;"Lentic";23,0975;114,393888888888;14;0,93;1,166;224;1955;119,625;20;37,3;381
"349";"FWB_599";"Benthic";"Primary_consumer";-24,52;13,56;"Lentic";23,0975;114,393888888888;14;0,93;1,166;224;1955;119,625;20;37,3;381
"350";"FWB_599";"Pelagic";"Primary_consumer";-27,3666666666667;12,9333333333333;"Lentic";23,0975;114,393888888888;14;0,93;1,166;224;1955;119,625;20;37,3;381
"351";"FWB_599";"Benthic";"Primary_resource";-17,3;13,7;"Lentic";23,0975;114,393888888888;14;0,93;1,166;224;1955;119,625;20;37,3;381
"352";"FWB_6";"Benthic";"Primary_consumer";-23,1;3,8;"Lentic";54,166667;10,383333;17;2,23;5,538;81;717;1,572;43;13,1;262
"353";"FWB_6";"Pelagic";"Primary_consumer";-29,1;5,12;"Lentic";54,166667;10,383333;17;2,23;5,538;81;717;1,572;43;13,1;262
"354";"FWB_608";"Pelagic";"Primary_consumer";-24,66;7,27;"Lentic";29,2043368442274;87,390965984004;4291;8,03;0,109;29;301;0,202;50;15143,1;76
"355";"FWB_608";"Benthic";"Primary_resource";-16,3166666666667;4,66333333333333;"Lentic";29,2043368442274;87,390965984004;4291;8,03;0,109;29;301;0,202;50;15143,1;76
"356";"FWB_608";"Benthic";"Primary_consumer";-24,695;8,405;"Lentic";29,2043368442274;87,390965984004;4291;8,03;0,109;29;301;0,202;50;15143,1;76
"357";"FWB_614";"Pelagic";"Primary_consumer";-29,88;8,15;"Lentic";28,93036;90,660186;4442;566,97;101,611;28;279;7,352;58;1822,5;70
"358";"FWB_614";"Benthic";"Primary_consumer";-23,34;6,85;"Lentic";28,93036;90,660186;4442;566,97;101,611;28;279;7,352;58;1822,5;70
"359";"FWB_615";"Benthic";"Primary_consumer";-18,65;4,955;"Lentic";30,739493;90,666327;4724;1963,82;19,5;-6;302;1,296;61;51709,4;47
"360";"FWB_622";"Pelagic";"Primary_resource";-33,91871456;13,07595011;"Lentic";31,107033;120,965523;1;62,19;2,186;157;1012;49,088;28;602;245
"361";"FWB_622";"Pelagic";"Primary_consumer";-31,36909263;11,845121925;"Lentic";31,107033;120,965523;1;62,19;2,186;157;1012;49,088;28;602;245
"362";"FWB_622";"Benthic";"Primary_consumer";-23,44990548;10,70057879;"Lentic";31,107033;120,965523;1;62,19;2,186;157;1012;49,088;28;602;245
"363";"FWB_630";"Pelagic";"Primary_consumer";-25,8;8,3;"Lentic";-33,442499;25,68251;62;0,15;0,05;184;394;16,445;9;112,5;206
"364";"FWB_630";"Pelagic";"Primary_resource";-29,6;5,4;"Lentic";-33,442499;25,68251;62;0,15;0,05;184;394;16,445;9;112,5;206
"365";"FWB_630";"Benthic";"Primary_resource";-27,4;9,5;"Lentic";-33,442499;25,68251;62;0,15;0,05;184;394;16,445;9;112,5;206
"366";"FWB_630";"Benthic";"Primary_consumer";-25,9;6,6;"Lentic";-33,442499;25,68251;62;0,15;0,05;184;394;16,445;9;112,5;206
"367";"FWB_631";"Pelagic";"Primary_consumer";-25,3;8,3;"Lentic";-33,443604;25,667781;62;0,15;0,05;184;394;16,445;9;112,5;206
"368";"FWB_631";"Pelagic";"Primary_resource";-25,9;8,1;"Lentic";-33,443604;25,667781;62;0,15;0,05;184;394;16,445;9;112,5;206
"369";"FWB_632";"Benthic";"Primary_consumer";-26,6666666666667;9,06666666666667;"Lentic";-33,409161;25,484448;295;0,22;0,903;182;456;2,467;31;59;154
"370";"FWB_632";"Pelagic";"Primary_consumer";-25,7;8,8;"Lentic";-33,409161;25,484448;295;0,22;0,903;182;456;2,467;31;59;154
"371";"FWB_633";"Pelagic";"Primary_consumer";-24,7;6,4;"Lentic";-33,439723;25,706928;62;0,15;0,05;184;394;16,445;9;112,5;206
"372";"FWB_633";"Pelagic";"Primary_resource";-24,5;5,9;"Lentic";-33,439723;25,706928;62;0,15;0,05;184;394;16,445;9;112,5;206
"373";"FWB_637";"Benthic";"Primary_consumer";-27,18;5,84;"Lentic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"374";"FWB_638";"Pelagic";"Primary_resource";-22,6;4,8;"Lentic";-33,082088;151,598667;8;0,12;0,03;178;1179;0,612;24;152,1;229
"375";"FWB_638";"Benthic";"Primary_resource";-15,68;3,3;"Lentic";-33,082088;151,598667;8;0,12;0,03;178;1179;0,612;24;152,1;229
"376";"FWB_638";"Benthic";"Primary_consumer";-14,7666666666667;5,73333333333333;"Lentic";-33,082088;151,598667;8;0,12;0,03;178;1179;0,612;24;152,1;229
"377";"FWB_638";"Pelagic";"Primary_consumer";-20,6285714285714;5,61428571428571;"Lentic";-33,082088;151,598667;8;0,12;0,03;178;1179;0,612;24;152,1;229
"378";"FWB_664";"Pelagic";"Primary_consumer";-30,2221130554458;8,89354190498739;"Lentic";50,537479;13,644934;252;0,57;0,025;75;576;13,684;32;1574,3;276
"379";"FWB_665";"Benthic";"Primary_consumer";-20,1;3,8;"Lentic";51,149815;100,505092;1642;2767,8;25,365;-56;305;0,878;88;175083;64
"380";"FWB_665";"Pelagic";"Primary_consumer";-28,7;3,6;"Lentic";51,149815;100,505092;1642;2767,8;25,365;-56;305;0,878;88;175083;64
"381";"FWB_687";"Pelagic";"Primary_consumer";-26,63;5,15;"Lentic";-41,076773;-71,503625;769;5,86;5,408;85;1184;0,749;123;315,7;118
"382";"FWB_687";"Benthic";"Primary_consumer";-22,325;4,60125;"Lentic";-41,076773;-71,503625;769;5,86;5,408;85;1184;0,749;123;315,7;118
"383";"FWB_697";"Benthic";"Primary_consumer";-18,1895006402048;6,45939883355764;"Lentic";43,133283;12,100064;253;119,38;3,775;133;794;28,266;18;3756,2;227
"384";"FWB_697";"Pelagic";"Primary_consumer";-22,9679897567221;6,58501570210857;"Lentic";43,133283;12,100064;253;119,38;3,775;133;794;28,266;18;3756,2;227
"385";"FWB_698";"Pelagic";"Primary_consumer";-30,635804395;10,2325;"Lentic";1,3669444;103,800833333333;42;2,31;0,327;267;2441;199,194;62;1079,5;357
"386";"FWB_698";"Pelagic";"Primary_resource";-24,29;9,42;"Lentic";1,3669444;103,800833333333;42;2,31;0,327;267;2441;199,194;62;1079,5;357
"387";"FWB_698";"Benthic";"Primary_resource";-23,75;9,23;"Lentic";1,3669444;103,800833333333;42;2,31;0,327;267;2441;199,194;62;1079,5;357
"388";"FWB_698";"Benthic";"Primary_consumer";-24,7812770383333;9,99833333333333;"Lentic";1,3669444;103,800833333333;42;2,31;0,327;267;2441;199,194;62;1079,5;357
"389";"FWB_7";"Benthic";"Primary_consumer";-23,35;6,95;"Lentic";-0,244106;34,649039;1134;67166,2;1735,52;222;1454;3946,9;25;18406,3;70
"390";"FWB_7";"Pelagic";"Primary_consumer";-23,725;7,44999999999999;"Lentic";-0,244106;34,649039;1134;67166,2;1735,52;222;1454;3946,9;25;18406,3;70
"391";"FWB_709";"Pelagic";"Primary_consumer";-31,7932075;10,6644425;"Lentic";-19,33341;140,86067;67;1,2;0,031;263;560;0;13;564,6;25
"392";"FWB_709";"Benthic";"Primary_consumer";-28,47007;9,664194;"Lentic";-19,33341;140,86067;67;1,2;0,031;263;560;0;13;564,6;25
"393";"FWB_709";"Benthic";"Primary_resource";-17,3258866666667;4,63487666666667;"Lentic";-19,33341;140,86067;67;1,2;0,031;263;560;0;13;564,6;25
"394";"FWB_710";"Benthic";"Primary_resource";-17,6233733333333;3,75886333333333;"Lentic";-19,33341;140,86067;67;1,2;0,031;263;560;0;13;564,6;25
"395";"FWB_710";"Benthic";"Primary_consumer";-28,795782;7,077744;"Lentic";-19,33341;140,86067;67;1,2;0,031;263;560;0;13;564,6;25
"396";"FWB_711";"Benthic";"Primary_resource";-16,752887;2,930246;"Lentic";-18,1622666666666;140,857883333333;20;0,28;0,026;267;703;0;15;108,4;62
"397";"FWB_711";"Benthic";"Primary_consumer";-25,9455208333333;6,18509708333332;"Lentic";-18,1622666666666;140,857883333333;20;0,28;0,026;267;703;0;15;108,4;62
"398";"FWB_711";"Pelagic";"Primary_consumer";-32,78806;7,76904;"Lentic";-18,1622666666666;140,857883333333;20;0,28;0,026;267;703;0;15;108,4;62
"399";"FWB_712";"Benthic";"Primary_consumer";-28,9591;4,386164;"Lentic";-18,1622666666666;140,857883333333;20;0,28;0,026;267;703;0;15;108,4;62
"400";"FWB_712";"Benthic";"Primary_resource";-23,04821;2,70399333333333;"Lentic";-18,1622666666666;140,857883333333;20;0,28;0,026;267;703;0;15;108,4;62
"401";"FWB_712";"Pelagic";"Primary_consumer";-27,87425;7,08064;"Lentic";-18,1622666666666;140,857883333333;20;0,28;0,026;267;703;0;15;108,4;62
"402";"FWB_713";"Pelagic";"Primary_consumer";-31,856525;8,349;"Lentic";-18,99092;140,60063;66;0,15;0,101;262;561;0,001;12;19,1;79
"403";"FWB_713";"Benthic";"Primary_consumer";-27,39997;7,20147666666667;"Lentic";-18,99092;140,60063;66;0,15;0,101;262;561;0,001;12;19,1;79
"404";"FWB_714";"Benthic";"Primary_resource";-16,3037233333333;4,07327333333333;"Lentic";-18,99092;140,60063;66;0,15;0,101;262;561;0,001;12;19,1;79
"405";"FWB_714";"Benthic";"Primary_consumer";-27,9877425;6,08487;"Lentic";-18,99092;140,60063;66;0,15;0,101;262;561;0,001;12;19,1;79
"406";"FWB_714";"Pelagic";"Primary_consumer";-29,81553;8,42269;"Lentic";-18,99092;140,60063;66;0,15;0,101;262;561;0,001;12;19,1;79
"407";"FWB_715";"Benthic";"Primary_consumer";-26,390335;7,5590425;"Lentic";-18,97382;140,57383;66;0,15;0,101;262;561;0,001;12;19,1;79
"408";"FWB_715";"Pelagic";"Primary_consumer";-30,4069925;7,83513;"Lentic";-18,97382;140,57383;66;0,15;0,101;262;561;0,001;12;19,1;79
"409";"FWB_716";"Pelagic";"Primary_consumer";-26,1516166666667;5,99085555555556;"Lentic";-18,97382;140,57383;66;0,15;0,101;262;561;0,001;12;19,1;79
"410";"FWB_716";"Benthic";"Primary_consumer";-22,734405;5,31845666666667;"Lentic";-18,97382;140,57383;66;0,15;0,101;262;561;0,001;12;19,1;79
"411";"FWB_716";"Benthic";"Primary_resource";-24,18394;3,81498333333333;"Lentic";-18,97382;140,57383;66;0,15;0,101;262;561;0,001;12;19,1;79
"412";"FWB_717";"Benthic";"Primary_consumer";-28,652602;4,914718;"Lentic";-20,2426166666666;141,848233333333;174;0,54;0,051;252;520;0;8;177,7;78
"413";"FWB_717";"Benthic";"Primary_resource";-12,3656666666667;2,87608666666667;"Lentic";-20,2426166666666;141,848233333333;174;0,54;0,051;252;520;0;8;177,7;78
"414";"FWB_718";"Pelagic";"Primary_consumer";-28,3552633333333;7,11239666666667;"Lentic";-20,2426166666666;141,848233333333;174;0,54;0,051;252;520;0;8;177,7;78
"415";"FWB_718";"Benthic";"Primary_resource";-17,239035;6,25121625;"Lentic";-20,2426166666666;141,848233333333;174;0,54;0,051;252;520;0;8;177,7;78
"416";"FWB_718";"Benthic";"Primary_consumer";-28,3912575;2,90682;"Lentic";-20,2426166666666;141,848233333333;174;0,54;0,051;252;520;0;8;177,7;78
"417";"FWB_719";"Benthic";"Primary_consumer";-29,4835316666667;8,70271;"Lentic";-20,0456;141,088433333333;102;0,16;0,084;258;495;0;9;32,5;63
"418";"FWB_719";"Benthic";"Primary_resource";-21,4723766666667;2,50565333333333;"Lentic";-20,0456;141,088433333333;102;0,16;0,084;258;495;0;9;32,5;63
"419";"FWB_720";"Benthic";"Primary_resource";-16,8595866666667;2,58082666666667;"Lentic";-20,0456;141,088433333333;102;0,16;0,084;258;495;0;9;32,5;63
"420";"FWB_720";"Benthic";"Primary_consumer";-26,778745;5,1595225;"Lentic";-20,0456;141,088433333333;102;0,16;0,084;258;495;0;9;32,5;63
"421";"FWB_721";"Pelagic";"Primary_consumer";-33,10137;10,78346;"Lentic";-19,55353;141,01127;86;0,16;0,06;261;539;0;12;24,9;71
"422";"FWB_721";"Benthic";"Primary_consumer";-29,0814185714286;7,33348452380952;"Lentic";-19,55353;141,01127;86;0,16;0,06;261;539;0;12;24,9;71
"423";"FWB_721";"Benthic";"Primary_resource";-20,6049366666667;3,85557666666667;"Lentic";-19,55353;141,01127;86;0,16;0,06;261;539;0;12;24,9;71
"424";"FWB_722";"Benthic";"Primary_consumer";-27,131636755102;7,57279244897959;"Lentic";-19,55353;141,01127;86;0,16;0,06;261;539;0;12;24,9;71
"425";"FWB_722";"Benthic";"Primary_resource";-20,41716;1,81735333333333;"Lentic";-19,55353;141,01127;86;0,16;0,06;261;539;0;12;24,9;71
"426";"FWB_722";"Pelagic";"Primary_consumer";-30,738785;8,12048;"Lentic";-19,55353;141,01127;86;0,16;0,06;261;539;0;12;24,9;71
"427";"FWB_723";"Benthic";"Primary_resource";-21,0004166666667;6,72351666666667;"Lentic";-19,37131;140,78655;67;1,2;0,031;263;560;0;13;564,6;25
"428";"FWB_723";"Pelagic";"Primary_consumer";-31,1005475;10,742535;"Lentic";-19,37131;140,78655;67;1,2;0,031;263;560;0;13;564,6;25
"429";"FWB_723";"Benthic";"Primary_consumer";-28,228615;7,33358611111111;"Lentic";-19,37131;140,78655;67;1,2;0,031;263;560;0;13;564,6;25
"430";"FWB_724";"Pelagic";"Primary_consumer";-30,639745;9,72449;"Lentic";-19,37131;140,78655;67;1,2;0,031;263;560;0;13;564,6;25
"431";"FWB_724";"Benthic";"Primary_consumer";-25,3151683333333;6,508135;"Lentic";-19,37131;140,78655;67;1,2;0,031;263;560;0;13;564,6;25
"432";"FWB_724";"Benthic";"Primary_resource";-15,3528433333333;5,631845;"Lentic";-19,37131;140,78655;67;1,2;0,031;263;560;0;13;564,6;25
"433";"FWB_725";"Benthic";"Primary_resource";-22,9795851388889;3,54422347222222;"Lentic";-12,57082;132,21865;6;0,38;27,237;277;1403;0,001;14;0,3;16
"434";"FWB_725";"Benthic";"Primary_consumer";-26,0742341666667;4,68634616666667;"Lentic";-12,57082;132,21865;6;0,38;27,237;277;1403;0,001;14;0,3;16
"435";"FWB_725";"Pelagic";"Primary_consumer";-31,5598683333333;4,62310916666667;"Lentic";-12,57082;132,21865;6;0,38;27,237;277;1403;0,001;14;0,3;16
"436";"FWB_727";"Benthic";"Primary_resource";-24,2070143541893;4,95958679615407;"Lentic";-12,85431;132,45525;8;0,52;0,392;279;1410;0,001;10;30,9;3
"437";"FWB_727";"Pelagic";"Primary_consumer";-35,334;9,46177833333333;"Lentic";-12,85431;132,45525;8;0,52;0,392;279;1410;0,001;10;30,9;3
"438";"FWB_727";"Benthic";"Primary_consumer";-30,1306345833333;8,03879166666667;"Lentic";-12,85431;132,45525;8;0,52;0,392;279;1410;0,001;10;30,9;3
"439";"FWB_729";"Pelagic";"Primary_consumer";-30,096835;1,35055;"Lentic";-12,374708;132,954536;3;0,58;0,562;279;1462;0,001;13;24,4;4
"440";"FWB_729";"Benthic";"Primary_resource";-26,8925430837853;2,23322055832237;"Lentic";-12,374708;132,954536;3;0,58;0,562;279;1462;0,001;13;24,4;4
"441";"FWB_729";"Benthic";"Primary_consumer";-23,6560066970462;0,85695263786664;"Lentic";-12,374708;132,954536;3;0,58;0,562;279;1462;0,001;13;24,4;4
"442";"FWB_730";"Benthic";"Primary_consumer";-26,9888913607702;2,79374653154123;"Lentic";-12,461872;132,874506;3;0,88;0,169;280;1462;0;21;132;4
"443";"FWB_730";"Pelagic";"Primary_consumer";-34,7821444444444;4,56687;"Lentic";-12,461872;132,874506;3;0,88;0,169;280;1462;0;21;132;4
"444";"FWB_730";"Benthic";"Primary_resource";-24,4342387165048;2,38426608691892;"Lentic";-12,461872;132,874506;3;0,88;0,169;280;1462;0;21;132;4
"445";"FWB_731";"Benthic";"Primary_resource";-26,887292598705;2,49884585336604;"Lentic";-12,5905;132,8761;4;0,31;2,371;280;1465;0,046;14;2,8;33
"446";"FWB_731";"Benthic";"Primary_consumer";-26,1028237490965;4,387564782326;"Lentic";-12,5905;132,8761;4;0,31;2,371;280;1465;0,046;14;2,8;33
"447";"FWB_731";"Pelagic";"Primary_consumer";-36,6294266666667;3,93584666666667;"Lentic";-12,5905;132,8761;4;0,31;2,371;280;1465;0,046;14;2,8;33
"448";"FWB_732";"Benthic";"Primary_consumer";-27,2198330746262;10,3258559851211;"Lentic";-28,924847;148,079656;154;0,82;0,242;203;468;0,001;11;72,3;53
"449";"FWB_732";"Pelagic";"Primary_consumer";-31,3843552660676;15,192220638462;"Lentic";-28,924847;148,079656;154;0,82;0,242;203;468;0,001;11;72,3;53
"450";"FWB_732";"Benthic";"Primary_resource";-26,6646461904762;5,50330761904762;"Lentic";-28,924847;148,079656;154;0,82;0,242;203;468;0,001;11;72,3;53
"451";"FWB_733";"Benthic";"Primary_resource";-29,6734131818182;4,4684475;"Lentic";-28,403415;150,047162;200;0,44;5,323;197;686;0,003;13;1,3;37
"452";"FWB_733";"Pelagic";"Primary_consumer";-29,5020991845343;11,4743969910646;"Lentic";-28,403415;150,047162;200;0,44;5,323;197;686;0,003;13;1,3;37
"453";"FWB_733";"Benthic";"Primary_consumer";-25,7348811115793;6,80729522333152;"Lentic";-28,403415;150,047162;200;0,44;5,323;197;686;0,003;13;1,3;37
"454";"FWB_734";"Benthic";"Primary_consumer";-25,8905308333333;8,33047291666667;"Lentic";-28,071618;148,572395;200;0,37;0,001;205;542;0,268;11;5760,7;72
"455";"FWB_734";"Pelagic";"Primary_consumer";-29,7567992836601;15,0907414773098;"Lentic";-28,071618;148,572395;200;0,37;0,001;205;542;0,268;11;5760,7;72
"456";"FWB_734";"Benthic";"Primary_resource";-24,5370351119034;6,98815733671567;"Lentic";-28,071618;148,572395;200;0,37;0,001;205;542;0,268;11;5760,7;72
"457";"FWB_735";"Pelagic";"Primary_consumer";-31,1150705643896;15,6508167974416;"Lentic";-28,497575;149,489341;190;0,52;0,002;198;584;0,006;13;4952,7;32
"458";"FWB_735";"Benthic";"Primary_resource";-27,0388602684785;6,975232848914;"Lentic";-28,497575;149,489341;190;0,52;0,002;198;584;0,006;13;4952,7;32
"459";"FWB_735";"Benthic";"Primary_consumer";-28,447725;8,8886;"Lentic";-28,497575;149,489341;190;0,52;0,002;198;584;0,006;13;4952,7;32
"460";"FWB_736";"Pelagic";"Primary_consumer";-30,9856729593303;13,4060374673784;"Lentic";-28,383664;148,321851;180;0,11;0,002;205;494;0,005;10;794,1;82
"461";"FWB_736";"Benthic";"Primary_consumer";-27,5269275;8,547645;"Lentic";-28,383664;148,321851;180;0,11;0,002;205;494;0,005;10;794,1;82
"462";"FWB_736";"Benthic";"Primary_resource";-24,5052989797928;5,66950191715485;"Lentic";-28,383664;148,321851;180;0,11;0,002;205;494;0,005;10;794,1;82
"463";"FWB_737";"Benthic";"Primary_consumer";-29,0480324621132;7,07836626893697;"Lentic";-6,00551;-67,8761;87;1,33;3,259;260;2415;0,009;30;17,4;21
"464";"FWB_737";"Benthic";"Primary_resource";-27,0806711292411;5,2952151194251;"Lentic";-6,00551;-67,8761;87;1,33;3,259;260;2415;0,009;30;17,4;21
"465";"FWB_737";"Pelagic";"Primary_consumer";-39,3904520629644;7,70522451952053;"Lentic";-6,00551;-67,8761;87;1,33;3,259;260;2415;0,009;30;17,4;21
"466";"FWB_738";"Benthic";"Primary_resource";-31,6873777608827;3,58164602611631;"Lentic";-5,68674166666667;-67,7693194444445;83;0,17;71,443;259;2435;0,005;26;0,1;10
"467";"FWB_738";"Benthic";"Primary_consumer";-34,8035;5,04116676530275;"Lentic";-5,68674166666667;-67,7693194444445;83;0,17;71,443;259;2435;0,005;26;0,1;10
"468";"FWB_738";"Pelagic";"Primary_consumer";-39,5969935809853;4,91918064573647;"Lentic";-5,68674166666667;-67,7693194444445;83;0,17;71,443;259;2435;0,005;26;0,1;10
"469";"FWB_739";"Benthic";"Primary_consumer";-29,5972874798725;6,16291446626075;"Lentic";-5,87691;-67,82875;83;1,77;1,02;259;2399;0,025;33;95,2;27
"470";"FWB_739";"Benthic";"Primary_resource";-28,3050758871698;4,18258799007593;"Lentic";-5,87691;-67,82875;83;1,77;1,02;259;2399;0,025;33;95,2;27
"471";"FWB_739";"Pelagic";"Primary_consumer";-30,7115363995653;6,65028370354029;"Lentic";-5,87691;-67,82875;83;1,77;1,02;259;2399;0,025;33;95,2;27
"472";"FWB_740";"Benthic";"Primary_consumer";-29,7614854444937;7,85909005959006;"Lentic";-5,94104;-67,7664;84;1,92;10,765;260;2408;0,035;25;11,6;18
"473";"FWB_740";"Benthic";"Primary_resource";-31,3907538491871;5,50099889533828;"Lentic";-5,94104;-67,7664;84;1,92;10,765;260;2408;0,035;25;11,6;18
"474";"FWB_740";"Pelagic";"Primary_consumer";-38,0830677020845;8,31126974818825;"Lentic";-5,94104;-67,7664;84;1,92;10,765;260;2408;0,035;25;11,6;18
"475";"FWB_741";"Benthic";"Primary_consumer";-30,2395558932877;5,27263045644343;"Lentic";-5,59225555555556;-67,5611333333333;79;0,91;0,192;261;2461;0,017;63;263,7;10
"476";"FWB_741";"Pelagic";"Primary_consumer";-36,154995568842;5,85562444538032;"Lentic";-5,59225555555556;-67,5611333333333;79;0,91;0,192;261;2461;0,017;63;263,7;10
"477";"FWB_741";"Benthic";"Primary_resource";-31,4780108499282;5,50429693643809;"Lentic";-5,59225555555556;-67,5611333333333;79;0,91;0,192;261;2461;0,017;63;263,7;10
"478";"FWB_742";"Pelagic";"Primary_consumer";-39,3892314031433;7,91878355836817;"Lentic";-5,6111;-67,7675;82;3,11;82,259;260;2451;0,022;27;1,9;10
"479";"FWB_742";"Benthic";"Primary_consumer";-35,8549732641393;7,53361335667991;"Lentic";-5,6111;-67,7675;82;3,11;82,259;260;2451;0,022;27;1,9;10
"480";"FWB_742";"Benthic";"Primary_resource";-32,3912143073727;6,8985668692801;"Lentic";-5,6111;-67,7675;82;3,11;82,259;260;2451;0,022;27;1,9;10
"481";"FWB_743";"Benthic";"Primary_consumer";-30,7953735245623;7,73506934630383;"Lentic";-5,90524;-67,8653;84;1,92;10,765;260;2408;0,035;25;11,6;18
"482";"FWB_743";"Pelagic";"Primary_consumer";-30,5;10,65;"Lentic";-5,90524;-67,8653;84;1,92;10,765;260;2408;0,035;25;11,6;18
"483";"FWB_743";"Benthic";"Primary_resource";-26,1514943866059;4,69199670272041;"Lentic";-5,90524;-67,8653;84;1,92;10,765;260;2408;0,035;25;11,6;18
"484";"FWB_744";"Benthic";"Primary_resource";-26,4312682766415;4,7099509093377;"Lentic";-5,14685277777778;-67,22480833;71;3,28;5,559;261;2527;0,115;33;43,9;18
"485";"FWB_744";"Benthic";"Primary_consumer";-31,046712023362;6,84409903539668;"Lentic";-5,14685277777778;-67,22480833;71;3,28;5,559;261;2527;0,115;33;43,9;18
"486";"FWB_745";"Pelagic";"Primary_consumer";-38,0759214440462;6,93309557470926;"Lentic";-5,5276;-67,63446904;80;0,83;0,428;260;2468;0,021;42;89,2;10
"487";"FWB_745";"Benthic";"Primary_consumer";-27,1091230171785;5,49763652244438;"Lentic";-5,5276;-67,63446904;80;0,83;0,428;260;2468;0,021;42;89,2;10
"488";"FWB_745";"Benthic";"Primary_resource";-25,5682104381053;5,44218965927332;"Lentic";-5,5276;-67,63446904;80;0,83;0,428;260;2468;0,021;42;89,2;10
"489";"FWB_746";"Benthic";"Primary_resource";-28,8341105020057;4,64413142969702;"Lentic";-5,98456;-67,80333;85;1,79;4,807;259;2408;0,013;30;22,6;27
"490";"FWB_746";"Benthic";"Primary_consumer";-33,7264119848144;7,71005457323164;"Lentic";-5,98456;-67,80333;85;1,79;4,807;259;2408;0,013;30;22,6;27
"491";"FWB_746";"Pelagic";"Primary_consumer";-38,9174153924941;6,69259098220923;"Lentic";-5,98456;-67,80333;85;1,79;4,807;259;2408;0,013;30;22,6;27
"492";"FWB_747";"Benthic";"Primary_resource";-30,3942154595214;4,81379395980095;"Lentic";-6,05922222222222;-67,8775305555556;89;3,31;7,698;259;2429;0,02;32;29,2;22
"493";"FWB_747";"Benthic";"Primary_consumer";-30,74588290356;6,16150846348587;"Lentic";-6,05922222222222;-67,8775305555556;89;3,31;7,698;259;2429;0,02;32;29,2;22
"494";"FWB_747";"Pelagic";"Primary_consumer";-36,8964690159377;6,07689373544531;"Lentic";-6,05922222222222;-67,8775305555556;89;3,31;7,698;259;2429;0,02;32;29,2;22
"495";"FWB_748";"Benthic";"Primary_resource";-25,7398388048447;4,2530324329061;"Lentic";-5,82690277777778;-67,7986861111111;85;1,56;6,211;259;2405;0,037;26;12,2;22
"496";"FWB_748";"Pelagic";"Primary_consumer";-34,0342096853087;6,80736242287036;"Lentic";-5,82690277777778;-67,7986861111111;85;1,56;6,211;259;2405;0,037;26;12,2;22
"497";"FWB_748";"Benthic";"Primary_consumer";-25,3316740710588;5,60785541353684;"Lentic";-5,82690277777778;-67,7986861111111;85;1,56;6,211;259;2405;0,037;26;12,2;22
"498";"FWB_755";"Benthic";"Primary_consumer";-24,8204574295709;5,08838146768677;"Lentic";47,4261;-122,2883;107;0,35;0,021;107;1025;34,342;47;819;370
"499";"FWB_755";"Benthic";"Primary_resource";-12,7534062949203;4,00304184655318;"Lentic";47,4261;-122,2883;107;0,35;0,021;107;1025;34,342;47;819;370
"500";"FWB_755";"Pelagic";"Primary_consumer";-27,0248289213438;2,06238467388491;"Lentic";47,4261;-122,2883;107;0,35;0,021;107;1025;34,342;47;819;370
